AccelX_mean,AccelX_std,AccelX_min,AccelX_max,AccelX_range,AccelX_median,AccelY_mean,AccelY_std,AccelY_min,AccelY_max,AccelY_range,AccelY_median,AccelZ_mean,AccelZ_std,AccelZ_min,AccelZ_max,AccelZ_range,AccelZ_median,GyroX_mean,GyroX_std,GyroX_min,GyroX_max,GyroX_range,GyroX_median,GyroY_mean,GyroY_std,GyroY_min,GyroY_max,GyroY_range,GyroY_median,GyroZ_mean,GyroZ_std,GyroZ_min,GyroZ_max,GyroZ_range,GyroZ_median,label
10.025,4.571301223043048,0,19,19,9.0,-2.65,5.101784504289173,-16,12,28,-1.0,0.5,8.500377065543049,-19,19,38,2.0,-59.1,184.36596827074746,-597,507,1104,0.0,-48.45,280.8970931196635,-1209,856,2065,-3.5,-10.675,190.39599590435262,-402,608,1010,0.0,snowbomb
8.7,6.714698763695918,-19,19,38,9.0,-2.25,5.42902928472107,-19,15,34,0.0,0.475,9.153918874953545,-19,19,38,2.5,-62.55,157.6262945004694,-358,328,686,-9.0,-17.55,338.7457975896017,-1418,997,2415,0.0,-19.975,198.06117774113414,-612,595,1207,0.0,snowbomb
9.075,3.6821642186808203,1,19,18,9.0,-0.75,3.39494344954979,-8,8,16,0.0,1.525,5.830896927090975,-16,13,29,2.0,-35.7,143.44394062686686,-352,364,716,0.0,-71.975,215.7028449225747,-932,141,1073,0.0,-28.075,111.12349044286329,-282,139,421,0.0,snowbomb
3.65,6.318673992669745,-7,19,26,3.0,-2.5,4.596542736471089,-11,7,18,-2.0,3.325,11.543424146484483,-19,19,38,6.5,28.675,106.51336439560905,-232,237,469,0.0,14.875,229.89375333077848,-773,293,1066,53.0,-8.325,180.12010060241928,-427,272,699,8.0,snowbomb
8.375,6.4318418624519795,-6,19,25,10.0,-3.625,6.253973096134927,-17,12,29,-3.0,1.15,10.644729043534007,-19,19,38,1.0,7.9,141.18669218903761,-321,375,696,0.0,-10.575,291.80779479404606,-1334,415,1749,26.0,-10.275,219.69640911832667,-641,338,979,7.5,snowbomb
8.275,6.6099672213004705,-5,19,24,10.0,-3.1,5.947634737806196,-15,12,27,-3.0,2.575,9.958600200264993,-19,18,37,5.0,6.875,127.8976328443161,-240,299,539,0.0,-18.6,291.9595862443979,-1309,425,1734,0.0,-14.025,228.78614888816352,-685,390,1075,13.5,snowbomb
7.3,5.823031195837123,-9,19,28,8.0,-3.175,6.694381494189257,-17,10,27,-2.0,2.625,11.201390710360648,-19,19,38,4.0,-7.325,115.75513224486265,-161,333,494,-21.5,-12.9,320.7718895542518,-1175,579,1754,0.0,-19.8,216.54172334383492,-603,398,1001,8.5,snowbomb
8.725,4.8936772393647825,-2,19,21,10.0,-3.025,5.586097670063349,-16,5,21,-1.0,1.25,9.633674911875131,-19,19,38,3.0,3.675,133.36462213007405,-324,327,651,0.0,-17.0,267.40835957245383,-980,479,1459,0.0,-12.475,179.7553875659207,-554,294,848,0.0,snowbomb
10.5,4.8091792572335175,0,19,19,10.0,-3.1,6.701702806960371,-16,10,26,-2.5,-1.4,8.914983066552796,-19,19,38,0.0,-14.325,168.3988530778898,-385,337,722,0.0,-8.475,285.6432226415072,-993,583,1576,0.0,16.8,174.23918132180347,-487,367,854,28.0,snowbomb
11.55,4.037960896929068,2,19,17,11.0,-3.125,7.84525824451158,-19,16,35,-2.5,-2.325,9.638032302636606,-19,18,37,-1.0,-6.25,199.12703714733698,-627,421,1048,0.0,-4.7,292.03636935429984,-939,605,1544,0.0,-6.925,203.2989951039021,-536,411,947,0.0,snowbomb
11.2,3.6599005170730794,0,19,19,10.5,-1.975,6.646716945518754,-15,16,31,-1.5,0.225,9.96529233299512,-19,17,36,3.0,16.75,149.44285418402134,-283,292,575,21.5,-27.25,332.2304382541794,-1491,582,2073,-15.5,-22.175,223.4831362306498,-797,362,1159,0.0,snowbomb
10.025,3.3929602837609942,0,19,19,10.0,-2.575,6.4961033685093845,-16,15,31,-2.0,0.75,9.434660593408779,-19,19,38,1.0,-10.25,145.59405278076508,-342,257,599,0.0,-5.525,283.57208530478204,-1005,582,1587,-18.5,-3.65,184.93083253074056,-408,355,763,0.0,snowbomb
10.8,4.826210489846842,0,19,19,10.0,-3.1,6.6247399561929585,-19,16,35,-2.0,0.1,9.545572204847058,-19,19,38,1.0,1.525,147.19061207173263,-225,293,518,0.0,-12.2,292.66776473130847,-1212,638,1850,0.0,-6.0,196.09338434688556,-635,426,1061,0.0,snowbomb
11.775,4.141642805482522,0,19,19,11.0,-2.75,7.81763292917905,-19,16,35,-1.0,-0.5,9.240379612581693,-19,19,38,0.0,7.925,151.74969057544595,-428,351,779,0.0,-22.925,302.7715045613754,-852,655,1507,0.0,5.125,185.96928165142953,-368,423,791,0.0,snowbomb
10.175,4.419580557891473,-1,19,20,10.0,-2.75,6.785164812918072,-16,16,32,-3.0,-0.075,9.35177893401941,-19,19,38,0.0,15.6,210.18158205679546,-474,791,1265,0.0,-12.35,279.02876885037114,-1105,669,1774,0.0,2.9,176.15942662753983,-576,424,1000,0.0,snowbomb
11.6,4.897932583217494,-1,19,20,10.5,-2.9,6.5586114853210065,-17,13,30,-2.0,-1.825,8.679145355538418,-19,17,36,0.0,8.5,158.2471290297358,-245,411,656,0.0,-7.2,322.0038381679197,-1188,716,1904,0.0,-0.1,174.1238580686689,-651,382,1033,0.0,snowbomb
9.975,5.2256149190359675,-10,19,29,9.0,-3.775,7.704435951666633,-19,17,36,-4.0,0.625,9.723583543276467,-19,19,38,1.5,15.975,158.58080323244093,-249,395,644,0.0,-4.35,269.6313294966923,-974,555,1529,0.0,-8.375,194.34976235695564,-640,379,1019,0.0,snowbomb
9.975,3.6898161999947354,0,19,19,10.0,-3.45,5.922360929085543,-17,10,27,-2.5,0.825,9.259471934879468,-19,19,38,0.0,10.85,129.10432076822852,-276,358,634,0.0,-10.6,254.20865647267212,-764,610,1374,-10.5,3.9,160.36733473897374,-542,322,864,17.0,snowbomb
10.625,3.6210743553784543,1,19,18,10.0,-3.3,7.154700803649555,-17,19,36,-3.5,-0.725,8.938500706035374,-19,19,38,0.0,16.9,148.14923176241876,-293,329,622,0.0,-8.2,277.22972053644963,-1171,581,1752,0.0,12.1,182.64071498225903,-602,387,989,0.0,snowbomb
10.025,5.220705817298005,-8,19,27,9.5,-3.1,6.142746399887703,-18,11,29,-2.0,-0.95,9.1313772938178,-19,19,38,0.0,9.025,183.04693072038614,-466,419,885,0.0,-10.45,276.74277142946573,-1072,513,1585,0.0,17.75,145.71041706420868,-318,259,577,0.0,snowbomb
8.7,5.008710361677893,-3,19,22,9.0,-3.3,6.365773866787676,-16,9,25,-2.0,1.9,9.292401086302611,-19,19,38,2.5,25.275,118.33221108171342,-171,337,508,0.0,-4.4,255.47791314038108,-839,601,1440,-29.5,-5.0,159.86516754712952,-385,296,681,0.0,snowbomb
9.675,4.103703767986258,-1,19,20,10.0,-2.3,6.71087903600545,-17,13,30,-1.0,0.4,9.729152597035892,-19,19,38,0.5,4.625,145.74190174097814,-330,265,595,0.0,-17.55,295.37971650585104,-1285,560,1845,0.0,14.425,174.2021942662591,-594,364,958,8.5,snowbomb
11.925,4.352349792692301,0,19,19,10.5,-2.05,7.768938811472919,-19,19,38,-1.0,-1.45,8.755803935910315,-19,19,38,-1.0,31.675,157.83168371596173,-301,366,667,0.0,-15.5,272.9664204012403,-1109,561,1670,0.0,19.575,190.75879352651688,-617,354,971,0.0,snowbomb
9.9,5.610429847785557,-1,19,20,10.0,-2.0,5.905234531480936,-14,10,24,-2.0,3.45,8.714709051147597,-16,19,35,2.0,16.025,150.18714607500152,-219,470,689,0.0,13.95,303.85184902160154,-836,442,1278,0.0,-34.55,186.9678362576617,-434,261,695,0.0,snowbomb
11.3,4.6641018592914705,4,19,15,10.0,-0.875,5.6803191495747525,-15,13,28,0.0,2.6,7.077591941635778,-17,18,35,2.0,13.625,147.46293536917102,-207,567,774,0.0,11.1,294.5303780423058,-861,555,1416,0.0,-46.025,176.1417680049154,-514,169,683,12.0,snowbomb
9.5,6.559393342805493,0,19,19,6.0,-4.575,7.922339398085741,-19,16,35,-6.5,0.3,4.842122865660665,-13,6,19,2.0,-12.0,178.6786257000296,-225,834,1059,-13.5,-0.15,372.30849835683034,-1575,452,2027,20.5,7.15,260.06158540839556,-956,483,1439,0.0,snowbomb
9.9,5.016894534393839,3,19,16,8.5,-1.8,6.528831520696566,-19,10,29,-1.0,1.65,6.681585870404551,-16,11,27,3.0,13.45,106.16628225185003,-204,275,479,0.0,-4.45,334.24088887338695,-1377,459,1836,-7.5,0.8,180.49280119176854,-370,433,803,-24.0,snowbomb
11.5,5.3397397420492805,0,19,19,10.0,-2.475,7.146767244795513,-19,9,28,-1.0,-1.1,4.808112802124001,-14,5,19,0.0,37.5,140.3417075277156,-223,437,660,29.0,3.6,308.68470346592517,-1100,485,1585,29.0,-8.125,223.35233606488433,-629,320,949,15.5,snowbomb
13.0,4.0509574683346665,7,19,12,12.0,-1.575,6.62894778361911,-19,14,33,-1.0,0.2,5.520126345636925,-14,10,24,1.0,40.65,190.47114997909517,-426,607,1033,39.5,27.9,356.2147004553754,-1287,670,1957,0.0,-23.85,177.84458066467718,-504,215,719,0.0,snowbomb
13.075,3.87223847008817,8,19,11,12.5,-2.025,6.306234196696928,-19,10,29,-1.0,-0.25,7.701981097127726,-19,14,33,1.0,-1.1,145.03559244862305,-246,267,513,30.5,7.375,385.80848759788074,-1333,787,2120,-15.0,-32.875,158.37721726535653,-450,260,710,0.0,snowbomb
13.35,4.463814627159267,5,19,14,13.0,-2.575,7.019706692681829,-19,11,30,-2.0,-0.425,4.765729690947598,-15,12,27,0.0,9.45,185.6829321236911,-427,528,955,0.0,16.275,363.00377814661647,-1280,562,1842,44.5,26.875,195.89651735755925,-365,428,793,57.0,snowbomb
14.075,3.778396756731888,8,19,11,14.5,-3.775,7.512340275190975,-19,18,37,-3.0,-1.975,7.308188242281078,-19,15,34,0.0,21.9,187.42175119369904,-454,463,917,49.5,33.35,371.50791481370993,-1254,677,1931,19.0,-38.95,190.61465356537036,-507,275,782,0.0,snowbomb
13.525,4.590891204470223,5,19,14,13.0,-1.825,8.120526381827025,-19,14,33,-1.5,1.175,6.964700372740473,-15,18,33,1.0,38.375,170.02001201970162,-348,579,927,24.5,19.525,382.29482430750704,-1085,722,1807,0.0,26.175,171.93810566447212,-381,363,744,40.5,snowbomb
12.15,4.610745531795737,6,19,13,10.0,-0.925,7.422721527296768,-19,12,31,0.0,1.525,5.999946580958781,-16,18,34,2.0,61.95,191.96152792976045,-277,762,1039,0.0,-17.85,355.66705476632757,-1455,623,2078,0.0,37.925,190.26356719035832,-369,534,903,0.0,snowbomb
11.875,5.64863269137331,4,19,15,9.5,-3.025,7.315201944388103,-19,12,31,-3.0,1.075,7.353309040571723,-18,14,32,3.0,36.525,145.2972174897249,-129,442,571,0.0,-8.9,387.1546964384637,-1581,619,2200,11.0,-1.55,246.18722810505682,-708,549,1257,-25.0,snowbomb
12.9,4.217180976033087,7,19,12,12.0,-2.075,7.395034716723003,-19,15,34,-1.0,-1.525,5.237867544168753,-17,9,26,0.0,44.375,145.5373222904942,-243,364,607,51.5,-3.5,363.0005297728705,-1333,568,1901,0.0,9.3,201.0849036142158,-466,402,868,0.0,snowbomb
13.7,4.421393213537781,6,19,13,14.0,-1.55,7.581860944689989,-19,15,34,-1.0,-1.975,5.298705695854607,-19,7,26,0.0,37.075,150.4285139875842,-400,325,725,40.5,-2.575,368.6778795183593,-1282,619,1901,8.5,23.7,259.28394493790796,-592,645,1237,32.0,snowbomb
13.55,4.585092902338722,5,19,14,13.5,-2.6,7.213946606471775,-19,10,29,-2.0,-0.825,6.86084206538482,-19,11,30,1.5,72.15,172.42680349673762,-281,415,696,70.0,20.975,408.5272163986893,-1550,669,2219,-8.5,-11.3,229.05560852088254,-644,414,1058,0.0,snowbomb
13.375,4.583624699363527,3,19,16,13.0,-3.45,7.71927324864067,-19,12,31,-3.5,-1.725,7.139588079764683,-19,11,30,0.5,83.55,251.82889490225762,-252,760,1012,0.0,42.475,405.79191253898995,-1589,788,2377,61.0,-85.925,244.7778047902806,-840,381,1221,-42.0,snowbomb
13.0,4.523443208612048,6,19,13,12.5,-2.0,8.758878279662797,-19,17,36,-2.0,-2.425,5.696996509632881,-19,12,31,-1.0,45.975,247.42183303326016,-514,674,1188,38.0,8.1,395.50732107717175,-1557,614,2171,0.0,58.6,190.80716537639344,-400,509,909,64.0,snowbomb
12.475,4.872673672425511,4,19,15,11.5,-3.95,7.221584455732831,-19,12,31,-2.5,-0.475,6.368945088353451,-16,19,35,0.0,59.2,190.716220922807,-232,514,746,0.0,33.375,372.94205829612974,-1379,799,2178,12.0,-3.2,163.19882478209337,-467,373,840,15.0,snowbomb
13.875,4.847349262410836,5,19,14,14.5,-1.55,8.623016308485695,-19,19,38,-2.0,-2.25,6.400120191179105,-19,10,29,-1.0,20.55,212.18387647485716,-377,692,1069,-34.5,25.7,418.23703253611507,-1485,744,2229,32.5,53.925,221.65350500736795,-411,505,916,65.0,snowbomb
13.525,5.163915727529414,2,19,17,13.5,-3.4,7.4551651342869105,-19,12,31,-3.0,-1.625,5.9600701252112716,-18,13,31,-0.5,38.825,201.18761335934866,-569,382,951,0.0,-1.95,395.85331069695957,-1396,785,2181,0.0,10.8,275.92029692722906,-832,565,1397,34.0,snowbomb
10.05,2.4067213574295825,6,15,9,9.5,-1.4,1.3737465148925718,-5,1,6,-1.0,1.1,1.4286446867663214,-2,5,7,1.0,-39.875,107.70000773754228,-212,198,410,0.0,1.5,58.47945069719921,-111,129,240,0.0,-7.5,85.83675621753608,-194,135,329,0.0,walking
10.0,2.063106942552968,5,15,10,10.0,-1.05,1.1535897150933823,-3,1,4,-1.0,1.275,1.5019218457593693,-1,5,6,1.0,3.675,83.01139480015179,-236,206,442,0.0,-5.3,47.96109534473401,-161,98,259,0.0,3.775,66.30600680527775,-166,106,272,0.0,walking
10.325,2.1884018287559908,5,15,10,10.0,-0.9,1.4641003188271438,-5,2,7,-1.0,1.0,1.3587324409735149,-1,6,7,0.5,-45.025,66.57230019945348,-178,0,178,0.0,5.425,52.53271874233751,-114,113,227,0.0,-20.625,85.31080056070094,-166,121,287,0.0,walking
10.225,2.7314643391224123,6,17,11,9.5,-1.475,1.377241762289712,-4,1,5,-2.0,1.075,1.1632734537524392,-1,4,5,1.0,-20.325,56.107217644389316,-145,120,265,0.0,-5.175,43.57362616808357,-95,103,198,0.0,-12.775,95.74364476465533,-195,162,357,-13.0,walking
10.45,2.3637215333409065,4,15,11,10.0,-1.05,1.3765434228064857,-5,2,7,-1.0,1.4,1.8508487311612007,-3,5,8,1.0,36.325,61.16031372024652,0,171,171,0.0,-9.225,59.68356192539587,-135,116,251,0.0,2.425,90.85093101706039,-194,169,363,0.0,walking
11.15,3.084701706062454,6,19,13,11.0,-1.575,1.5340160130210925,-5,1,6,-1.0,1.25,1.6290629680421054,-1,6,7,1.0,-35.5,79.77403986195908,-269,110,379,0.0,-17.975,86.80171553899625,-210,249,459,0.0,-19.475,130.04003081891597,-302,168,470,-17.0,walking
10.95,3.0880248437953726,6,18,12,11.0,-1.25,1.5148834261657875,-4,2,6,-1.0,0.825,1.2585604311968333,-2,4,6,1.0,22.65,73.2766272597484,-115,193,308,0.0,-12.225,55.78322857045467,-122,106,228,0.0,4.175,122.34082017892182,-244,205,449,0.0,walking
11.275,3.1944463024892404,7,19,12,10.0,-1.75,2.284282976767265,-8,1,9,-1.0,0.225,1.9146868258348781,-7,3,10,0.0,-45.15,88.76807869314169,-293,214,507,0.0,11.925,71.22639510023204,-130,147,277,0.0,-29.0,140.93842991051457,-378,189,567,-16.5,walking
10.625,2.3499863611169953,7,15,8,10.0,-1.5,1.4849674087764368,-6,1,7,-1.0,0.625,1.3716450912718845,-2,5,7,0.0,-4.775,76.91970088745396,-161,159,320,0.0,-0.125,53.28644774068274,-131,104,235,0.0,8.3,114.95867707962474,-240,178,418,0.0,walking
10.475,2.309262286465595,6,15,9,10.0,-1.1,1.7945787306531915,-5,5,10,-1.0,1.125,1.6359346109432527,-2,6,8,1.0,18.275,65.17313726154987,-129,203,332,0.0,-2.0,55.8133335783503,-104,144,248,0.0,-2.275,104.39274645692828,-194,167,361,-12.5,walking
10.575,2.5307088294561226,6,16,10,10.0,-1.175,1.4302142568555316,-3,3,6,-1.5,1.2,1.3625014702415028,-2,4,6,1.0,28.375,64.60717095231409,-99,242,341,0.0,-8.15,58.75483613483038,-178,95,273,0.0,0.325,103.24563379356968,-164,189,353,0.0,walking
10.625,2.6955566477122384,7,19,12,10.0,-2.05,1.7823925148302988,-6,2,8,-2.0,0.425,1.2787714456682282,-2,3,5,0.0,3.25,64.65718275683903,-138,228,366,0.0,-0.725,42.94241075004571,-77,117,194,0.0,16.5,112.86252131663868,-208,199,407,0.0,walking
11.025,3.206463824279054,6,19,13,10.0,-1.9,2.2395054399095833,-7,2,9,-2.0,1.125,1.9373190568941214,-2,8,10,1.0,0.425,76.31005831474643,-203,144,347,0.0,-8.15,58.21161660435405,-144,106,250,0.0,17.7,145.63163927860717,-372,225,597,59.5,walking
10.825,3.045698942982062,7,19,12,10.0,-1.55,1.4313343245789745,-5,1,6,-1.0,0.5,1.5021352323976216,-2,5,7,0.0,16.175,77.61868909892705,-178,191,369,0.0,0.525,51.89683429898601,-84,104,188,0.0,18.3,116.07937160762249,-272,194,466,37.5,walking
10.3,2.4930673106405723,7,17,10,9.5,-1.5,1.5191090506254998,-5,0,5,-1.0,0.675,1.0472797485843368,-1,3,4,0.0,-7.725,82.84306680675648,-229,171,400,0.0,0.7,35.804454671995416,-92,87,179,0.0,4.05,104.68094382455672,-237,194,431,0.0,walking
10.4,2.284844156723347,7,16,9,10.0,-0.95,1.3765434228064855,-4,2,6,-1.0,0.95,1.2393132920684082,-1,4,5,1.0,8.5,49.62216212902229,-125,138,263,0.0,-3.6,41.20667110541378,-138,103,241,0.0,14.6,112.96920388159343,-195,194,389,0.0,walking
11.175,2.809211039894772,7,17,10,10.0,-1.675,1.7155024680683844,-6,1,7,-1.0,1.025,1.7169964831288744,-1,6,7,0.0,-48.0,82.53142369689195,-240,149,389,0.0,-7.55,62.764496742043995,-164,111,275,0.0,-38.1,129.1204565810248,-256,184,440,-69.0,walking
11.05,2.881861933738014,7,18,11,10.0,-0.975,1.5768761719102935,-3,3,6,-1.0,0.725,1.601081365347039,-3,5,8,0.0,25.05,69.52953624364548,-139,239,378,0.0,-12.9,63.676586688575675,-174,107,281,0.0,19.925,126.18228318485755,-243,206,449,39.5,walking
11.025,2.9481632700151916,7,19,12,10.0,-1.45,1.825039514851454,-6,1,7,-1.0,0.875,1.6669871486745642,-2,5,7,0.0,-59.825,92.25046383039533,-198,127,325,0.0,-7.425,75.05447167190452,-163,167,330,0.0,-24.6,128.28669815330397,-295,207,502,-32.0,walking
10.575,3.3041349385743453,6,18,12,10.0,-1.5,1.739436985245808,-4,3,7,-2.0,0.95,1.153589715093382,-1,4,5,1.0,6.95,64.41768748983823,-166,189,355,0.0,-20.6,49.87204139415704,-137,59,196,0.0,-9.3,125.08073290315235,-254,195,449,0.0,walking
10.0,3.0550504633038935,5,16,11,9.5,-4.4,3.571970654831078,-12,2,14,-5.0,2.025,1.5930538323674168,0,5,5,2.0,12.525,87.38596598586096,-264,173,437,0.0,-13.5,46.614072927301635,-124,102,226,0.0,1.625,133.79005510931614,-248,191,439,15.0,walking
9.575,2.297015901399477,4,15,11,9.0,-2.825,2.2519222557969996,-7,1,8,-3.5,2.65,1.8473820700711894,0,7,7,3.0,27.425,60.472450815989816,-74,219,293,0.0,-9.1,54.09573659678476,-123,117,240,0.0,26.7,115.52715298544787,-196,201,397,46.5,walking
9.525,2.2644125292366897,5,15,10,9.0,-1.75,1.9181989415822278,-5,2,7,-2.0,1.95,1.1972189997378646,0,4,4,2.0,5.025,34.50119841842732,-81,86,167,0.0,-0.9,21.887591614123895,-40,53,93,0.0,17.3,100.21776289660431,-244,197,441,17.0,walking
10.125,2.39858398397995,7,17,10,9.0,-1.075,2.030378264618664,-5,4,9,0.0,1.625,1.4621287606844044,-1,7,8,2.0,-57.525,108.40971370518892,-239,253,492,-72.5,-5.6,34.07367583069641,-93,60,153,0.0,-35.275,114.54390883535471,-279,173,452,-24.0,walking
9.125,2.2209665255677105,6,13,7,9.0,-3.575,2.590787426088734,-8,0,8,-4.0,2.25,1.2351684199496948,0,5,5,2.0,-10.85,54.755189427402854,-112,104,216,0.0,14.1,26.80202824318932,-48,70,118,0.0,4.175,101.95194632263947,-204,162,366,4.5,walking
9.95,3.054630784688917,1,17,16,10.0,-1.425,2.4378163831488044,-9,6,15,-1.0,1.85,1.9683391410930622,-3,6,9,2.0,-1.825,108.12288533577586,-296,257,553,0.0,-6.525,37.61818129711435,-104,81,185,0.0,19.925,107.98537116024275,-235,175,410,39.0,walking
10.45,2.330951164939612,6,15,9,10.5,-2.25,1.9578900207451218,-5,0,5,-3.0,1.75,1.3913653136029502,0,4,4,2.0,11.425,36.36346962374359,-56,113,169,0.0,-0.85,38.25591960227051,-80,60,140,0.0,24.575,126.95767263551124,-219,212,431,36.5,walking
10.95,3.2021627306940776,5,16,11,11.0,-1.7,1.8838041163342722,-5,1,6,-2.0,1.625,0.9789450103725609,0,5,5,1.5,-4.775,62.44237856636822,-194,87,281,0.0,-2.725,42.79107713123476,-110,87,197,0.0,13.475,163.60270631264177,-307,264,571,27.0,walking
10.55,2.5914059148239623,7,16,9,10.0,-1.7,1.9374844912530664,-6,1,7,-1.5,1.775,1.1432634351063984,0,4,4,2.0,-28.825,94.32863651440461,-205,132,337,0.0,16.05,47.138067799788274,-97,92,189,0.0,-3.05,141.83846897809946,-289,232,521,11.5,walking
10.8,2.3772425310182492,6,16,10,10.0,-1.4,1.4105827128331005,-4,1,5,-1.5,2.35,2.082281785901571,-1,8,9,2.5,40.5,59.29327371373846,-105,193,298,45.0,-8.575,71.66370447068402,-150,153,303,0.0,14.525,119.72875059044388,-218,209,427,28.5,walking
10.825,2.735216674490388,6,15,9,10.5,-1.425,1.6312257464549278,-4,2,6,-1.0,2.1,0.9818872461248105,0,4,4,2.0,-6.425,79.69264274506341,-246,118,364,0.0,1.475,45.93584573159531,-111,72,183,0.0,23.0,153.88457212619315,-236,223,459,29.5,walking
10.225,2.475391706894911,6,15,9,10.0,-1.275,1.7095133510551759,-6,1,7,-1.0,2.425,1.5506408931429545,0,7,7,2.0,-43.9,84.09054948578058,-269,63,332,0.0,9.975,47.97888825252955,-114,74,188,0.0,-8.35,139.91545982283694,-245,237,482,-11.0,walking
10.775,2.1541551976087088,6,15,9,11.0,-1.425,1.4480313780422274,-4,1,5,-1.0,1.8,1.9637744922496212,-1,8,9,2.0,13.925,81.92378806721555,-189,204,393,0.0,4.325,67.9839300393096,-161,112,273,0.0,38.35,130.06754655434486,-198,195,393,64.0,walking
10.65,2.5171208623936665,5,15,10,11.0,-2.425,3.028814611150367,-10,2,12,-2.5,2.6,1.4641003188271435,0,7,7,2.5,-22.825,79.38574679923212,-233,152,385,-19.5,14.1,52.82811994014415,-99,120,219,0.0,-19.875,170.2929884730341,-280,287,567,-37.5,walking
11.025,2.60657452784891,6,19,13,11.0,-1.375,2.3608722855584436,-7,3,10,-0.5,1.95,1.6786746909239796,-2,7,9,2.0,-36.075,95.06094873479317,-236,221,457,0.0,23.7,67.06261903471167,-118,185,303,24.5,5.275,152.6801563013515,-250,251,501,-10.5,walking
9.95,1.9735429549092147,7,16,9,9.5,-0.825,1.5833670711655217,-4,3,7,0.0,2.625,1.7641370375284022,0,6,6,3.0,27.0,57.253820833198546,-74,201,275,0.0,2.85,52.82799859825693,-76,116,192,0.0,14.15,105.79238254774398,-177,215,392,7.5,walking
10.65,2.496664441476534,7,16,9,10.0,-1.85,1.7179295827483883,-5,1,6,-2.0,2.05,1.7238894604338388,0,6,6,2.0,49.55,63.48549198287505,-55,225,280,39.5,-6.15,52.155856174866244,-130,99,229,0.0,44.375,141.5035901510666,-240,294,534,55.5,walking
10.25,2.034951016861497,7,16,9,10.0,-1.575,1.6312257464549276,-4,1,5,-2.0,2.25,1.7357478252385952,0,7,7,2.0,-70.125,73.0227177506583,-283,53,336,-69.5,5.575,46.47684148984088,-111,69,180,0.0,-50.05,112.43983006308478,-232,176,408,-88.5,walking
10.4,2.677541926698958,5,16,11,10.0,-1.575,1.9066348392538122,-5,2,7,-1.0,1.65,1.2100010595460502,-2,4,6,2.0,-31.575,67.91732813898425,-183,129,312,-19.5,15.15,44.323721726546246,-66,105,171,0.0,-4.825,133.0147259054136,-241,236,477,-21.5,walking
10.35,1.8334498797454108,7,15,8,10.0,-0.3,1.1140133037920332,-3,2,5,0.0,2.45,1.1972189997378648,1,7,6,2.0,-27.275,43.128898931886994,-121,87,208,0.0,-0.475,47.1005403093839,-82,106,188,0.0,6.4,116.685595534017,-181,179,360,8.0,walking
11.325,2.2576082192875875,7,16,9,11.0,-0.75,1.3913653136029502,-3,2,5,-1.0,0.4,1.3922864426767714,-3,3,6,0.0,19.325,62.712362294968486,-101,188,289,29.5,12.1,66.38381019804646,-121,141,262,0.0,17.525,132.9491878067013,-226,233,459,5.5,walking
11.8,2.472411881709945,7,17,10,12.0,-0.925,1.7004901254246279,-5,2,7,-1.0,0.95,1.4667249405672664,-1,5,6,0.5,8.9,60.72924357869959,-167,108,275,0.0,-0.8,90.5479615084367,-171,201,372,0.0,-4.925,141.12285745915116,-199,218,417,-35.0,walking
12.1,3.0280737720918838,7,19,12,12.0,-0.775,1.440930966869007,-4,2,6,-1.0,0.475,2.0629515822648945,-3,7,10,0.0,30.125,71.52162574157518,-115,229,344,11.0,8.525,97.76633249350601,-154,174,328,21.5,31.55,166.34732740063282,-300,276,576,56.0,walking
11.525,2.374949392173361,8,18,10,11.0,-0.525,1.7095133510551759,-6,2,8,0.0,0.55,1.0609623111312794,0,5,5,0.0,-11.825,55.029543347420585,-119,106,225,0.0,12.25,68.80472181173137,-127,132,259,0.0,9.45,153.49015670435745,-217,281,498,-16.5,walking
11.45,2.6980524790091054,7,17,10,11.5,-0.725,1.4139869074213431,-4,2,6,0.0,0.75,2.4781092875467863,-5,7,12,0.0,24.3,76.67721220672327,-162,206,368,0.0,6.775,88.35809643223537,-130,159,289,17.5,31.075,134.74598847556246,-182,264,446,22.5,walking
11.375,2.226731535981231,7,17,10,12.0,-0.3,1.3625014702415028,-3,2,5,0.0,0.0,1.1322770341445958,-3,2,5,0.0,9.7,55.49137147063774,-67,122,189,0.0,15.15,86.97495955586061,-174,179,353,25.0,21.125,127.83707329132777,-180,220,400,0.0,walking
11.8,2.4305744810008,7,17,10,12.0,-1.975,2.1422190747219494,-5,3,8,-3.0,1.25,2.0970064133034736,-3,5,8,1.0,-24.55,83.41030803911161,-202,138,340,0.0,-10.425,72.71648051481549,-128,145,273,-23.0,-19.875,144.34914714694813,-224,239,463,-73.0,walking
11.275,2.0504846206414666,8,16,8,11.0,-1.6,2.10980616438621,-7,1,8,-1.0,0.5,1.4322297480788657,-4,3,7,0.0,-5.175,84.076853578689,-191,194,385,0.0,11.45,55.19473683567097,-91,117,208,0.0,14.2,135.9487459981207,-208,226,434,24.5,walking
11.325,2.2914277264712117,7,15,8,11.0,-0.1,1.7511900715418263,-2,5,7,0.0,0.525,2.0876621693495654,-3,6,9,0.0,-13.875,82.199004142698,-237,153,390,0.0,8.75,85.39403389957067,-141,151,292,0.0,6.925,119.97508021166259,-173,191,364,6.0,walking
