AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,label
5,19,13,0,0,0,badminton
5,19,2,240,150,0,badminton
8,-1,-3,0,0,-383,badminton
11,-13,0,0,0,-317,badminton
12,-16,-5,0,0,-350,badminton
12,-18,-2,0,0,-382,badminton
9,-19,2,0,0,-345,badminton
11,-17,0,0,0,-312,badminton
11,-17,0,0,175,-281,badminton
9,-14,2,0,136,-275,badminton
9,-11,2,0,0,-239,badminton
9,-11,4,0,0,0,badminton
9,-6,3,0,0,0,badminton
7,-4,1,0,0,0,badminton
8,-1,4,0,0,0,badminton
10,1,3,0,0,0,badminton
8,0,2,0,0,0,badminton
9,-2,4,0,0,0,badminton
9,-1,3,0,0,0,badminton
10,-2,3,0,0,0,badminton
8,0,3,0,0,0,badminton
8,0,4,0,0,0,badminton
16,-5,-1,0,0,-210,badminton
18,-10,2,0,-185,-107,badminton
19,-4,1,0,-428,0,badminton
19,0,-1,0,-628,-122,badminton
19,-4,0,0,-770,-151,badminton
19,0,-3,0,-598,0,badminton
17,1,0,0,-399,131,badminton
7,1,5,0,-173,85,badminton
0,-1,4,0,0,0,badminton
-3,-2,1,0,0,0,badminton
-5,-4,1,0,0,0,badminton
-4,-5,0,0,0,0,badminton
-3,-6,0,0,95,0,badminton
-2,-6,0,388,86,-110,badminton
-2,-5,1,0,0,-125,badminton
0,-4,5,0,-120,-160,badminton
3,-5,6,0,-114,-230,badminton
5,-10,8,0,-89,-245,badminton
8,-12,7,0,0,-245,badminton
9,-7,4,0,0,-263,badminton
11,-7,5,0,-86,-260,badminton
12,-5,2,0,0,-222,badminton
12,-7,5,0,0,-156,badminton
10,-4,2,0,0,-100,badminton
9,-4,3,0,0,0,badminton
9,-2,2,0,0,0,badminton
9,-1,3,0,0,0,badminton
9,-1,3,0,0,0,badminton
9,-1,2,0,0,0,badminton
9,-1,3,0,0,0,badminton
9,-1,3,0,0,0,badminton
9,-1,3,0,0,0,badminton
9,-1,3,0,0,0,badminton
9,-2,3,0,0,0,badminton
9,-2,3,0,0,0,badminton
9,-2,3,0,0,0,badminton
9,-2,3,0,0,0,badminton
9,-2,3,0,0,0,badminton
9,-2,3,0,0,0,badminton
9,-2,3,0,0,0,badminton
11,4,9,0,189,0,badminton
11,2,12,0,280,-133,badminton
8,-1,10,0,330,-164,badminton
5,-2,2,0,275,-188,badminton
5,-3,-2,0,194,-278,badminton
8,-5,-5,0,130,-347,badminton
14,-4,-3,0,0,-238,badminton
19,-11,3,0,-224,-153,badminton
19,-11,6,0,-425,-311,badminton
19,-7,6,0,-732,-428,badminton
19,6,-10,0,-813,-236,badminton
19,-1,1,0,-608,0,badminton
12,3,3,0,-300,155,badminton
4,1,2,0,0,0,badminton
-2,-2,4,0,-85,0,badminton
-3,-2,2,0,0,0,badminton
-5,-5,2,0,0,0,badminton
-4,-6,1,0,74,0,badminton
-3,-5,1,0,89,0,badminton
-1,-3,2,0,0,-95,badminton
2,-4,3,0,0,-154,badminton
1,-4,4,0,0,-222,badminton
6,-9,7,0,-78,-261,badminton
9,-11,9,0,-120,-272,badminton
11,-10,7,0,0,-251,badminton
10,-9,6,0,0,-233,badminton
10,-7,6,0,0,-171,badminton
10,-6,4,0,0,-138,badminton
9,-4,3,0,0,0,badminton
9,-3,2,0,0,0,badminton
9,-3,3,0,0,0,badminton
9,-3,3,0,0,0,badminton
9,-2,3,0,0,0,badminton
9,-1,3,0,0,0,badminton
9,-1,3,0,0,0,badminton
9,-1,3,0,0,0,badminton
9,-2,3,0,0,0,badminton
9,-2,3,0,0,0,badminton
9,-2,3,0,0,0,badminton
9,-2,3,0,0,0,badminton
11,-2,10,0,0,0,badminton
15,1,10,420,162,0,badminton
15,7,11,0,279,-166,badminton
11,-2,13,0,314,-248,badminton
8,-4,5,0,312,-195,badminton
4,-4,0,0,246,-218,badminton
6,-2,-2,0,225,-225,badminton
12,-5,-6,0,174,-323,badminton
13,-5,-8,0,0,-383,badminton
19,-4,2,0,-265,-288,badminton
19,-14,14,0,-545,-254,badminton
19,-14,10,0,-647,-174,badminton
19,-7,0,0,-871,0,badminton
19,-4,2,0,-559,142,badminton
13,0,4,0,-322,218,badminton
4,2,1,0,0,101,badminton
-1,0,1,0,0,0,badminton
-3,-3,0,0,0,0,badminton
-5,-5,0,0,0,0,badminton
-3,-7,0,0,0,0,badminton
-2,-6,0,0,0,0,badminton
-1,-6,2,0,0,0,badminton
0,-5,3,0,0,-107,badminton
0,-4,3,0,0,-140,badminton
3,-8,7,0,0,-203,badminton
6,-9,6,0,0,-229,badminton
6,-9,6,0,0,-199,badminton
10,-7,6,0,-79,-221,badminton
10,-5,4,0,0,-196,badminton
11,-5,3,0,0,-221,badminton
12,-4,2,0,0,-228,badminton
11,-7,3,0,0,-142,badminton
9,-6,3,0,0,0,badminton
8,-4,3,0,0,0,badminton
9,-1,3,0,0,0,badminton
9,-1,3,0,0,0,badminton
9,-1,3,0,0,0,badminton
9,-1,3,0,0,0,badminton
9,-1,3,0,0,0,badminton
8,-1,3,0,0,0,badminton
11,-4,11,0,0,101,badminton
15,1,8,425,140,0,badminton
12,4,10,0,244,-103,badminton
9,-3,13,0,297,-188,badminton
7,-3,6,0,302,-185,badminton
4,-2,0,0,275,-219,badminton
3,-2,-2,0,203,-218,badminton
4,-4,-3,0,73,-254,badminton
11,-1,-6,0,0,-342,badminton
19,-1,-5,0,-92,-495,badminton
19,-10,1,394,-302,-230,badminton
19,-2,-5,0,-537,0,badminton
19,2,-7,0,-780,0,badminton
19,0,-2,0,-745,0,badminton
19,3,2,0,-432,185,badminton
6,3,5,0,-211,0,badminton
-1,0,5,0,-107,0,badminton
-3,-1,4,0,0,0,badminton
-6,-3,4,0,0,0,badminton
-4,-3,3,0,0,0,badminton
-2,-3,1,0,110,-85,badminton
-1,-5,1,0,101,-141,badminton
0,-5,1,0,0,-198,badminton
2,-6,2,0,0,-260,badminton
6,-10,6,0,0,-298,badminton
9,-14,7,0,0,-312,badminton
13,-12,6,0,0,-297,badminton
11,-8,4,0,0,-247,badminton
11,-5,4,0,0,-184,badminton
13,-5,5,0,0,-226,badminton
11,-5,2,0,0,-178,badminton
10,-5,1,0,0,-114,badminton
9,-5,2,0,0,0,badminton
9,-4,3,0,0,0,badminton
8,-3,4,0,0,0,badminton
8,-3,4,0,0,0,badminton
9,-1,3,0,0,0,badminton
9,0,3,0,0,0,badminton
9,-1,3,0,0,0,badminton
9,-2,3,0,0,0,badminton
9,-7,13,0,0,165,badminton
14,3,9,542,200,227,badminton
9,8,14,0,213,-123,badminton
6,0,15,0,284,-127,badminton
6,1,10,0,281,-202,badminton
5,-4,5,0,275,-250,badminton
5,-2,0,0,202,-239,badminton
10,-6,-3,0,153,-352,badminton
17,-8,-1,0,0,-494,badminton
19,-6,4,0,0,-529,badminton
19,-9,18,466,-453,-195,badminton
19,9,-2,465,-1240,-339,badminton
19,2,-8,381,-740,90,badminton
19,6,-5,428,-521,257,badminton
19,8,2,0,-266,305,badminton
12,8,9,0,-159,156,badminton
-1,4,2,0,0,0,badminton
-4,-2,5,0,0,0,badminton
-4,-4,5,0,0,0,badminton
-5,-3,1,0,0,-85,badminton
-4,-5,3,0,0,-122,badminton
-2,-6,4,0,0,-100,badminton
0,-6,5,0,0,-122,badminton
0,-5,6,0,0,-111,badminton
2,-6,7,0,0,-137,badminton
6,-4,6,0,0,-179,badminton
7,-7,7,0,0,-266,badminton
12,-8,6,0,-89,-296,badminton
12,-9,7,0,-92,-289,badminton
13,-7,6,0,-100,-215,badminton
12,-4,4,0,0,-170,badminton
12,-4,2,0,0,-183,badminton
10,-5,1,0,0,-123,badminton
9,-5,2,0,0,0,badminton
8,-4,3,0,0,0,badminton
9,-3,3,0,0,0,badminton
9,-2,3,0,0,94,badminton
9,-1,3,0,0,98,badminton
9,0,3,0,0,85,badminton
8,0,3,0,0,0,badminton
11,0,11,0,0,0,badminton
11,5,8,0,198,0,badminton
11,5,10,0,249,-152,badminton
8,0,10,0,295,-154,badminton
7,0,6,0,272,-148,badminton
5,-2,3,0,235,-165,badminton
6,-3,0,0,164,-183,badminton
8,-3,-2,0,0,-294,badminton
17,-4,-1,0,0,-421,badminton
19,-13,4,0,-136,-222,badminton
19,-4,9,0,-446,0,badminton
19,3,8,0,-690,0,badminton
19,1,4,0,-766,0,badminton
19,4,-3,0,-559,141,badminton
19,1,3,0,-411,206,badminton
10,3,6,0,-220,266,badminton
2,1,5,0,-96,122,badminton
-1,0,5,0,0,0,badminton
-3,0,3,0,0,0,badminton
-4,-1,3,0,0,0,badminton
-2,0,0,0,0,0,badminton
-1,0,3,0,-75,-176,badminton
1,-6,7,0,0,-264,badminton
2,-9,9,0,-96,-270,badminton
6,-9,7,0,0,-272,badminton
8,-11,8,0,-113,-311,badminton
12,-8,7,0,-110,-268,badminton
12,-7,6,0,-81,-233,badminton
13,-5,5,0,0,-207,badminton
11,-6,5,0,0,-171,badminton
9,-6,5,0,0,0,badminton
9,-2,4,0,0,0,badminton
9,-1,4,0,0,0,badminton
8,0,3,0,0,0,badminton
9,0,3,0,0,0,badminton
9,0,3,0,0,0,badminton
9,0,3,0,0,0,badminton
8,-1,4,0,0,0,badminton
9,-1,4,0,0,0,badminton
9,-1,4,0,0,0,badminton
12,1,8,0,177,0,badminton
12,0,11,0,258,-87,badminton
9,-1,10,0,327,-123,badminton
5,-2,7,0,309,-117,badminton
2,-2,3,0,251,-138,badminton
2,-2,0,0,191,-158,badminton
3,-2,-4,0,98,-250,badminton
9,-1,-3,0,0,-311,badminton
19,-1,-1,0,0,-466,badminton
19,-9,5,439,-223,0,badminton
19,0,-6,533,-782,0,badminton
19,-1,-6,0,-767,157,badminton
19,0,-8,0,-662,224,badminton
19,0,3,0,-443,301,badminton
13,10,7,0,-193,283,badminton
0,4,3,0,0,116,badminton
-5,0,5,0,0,0,badminton
-5,-1,2,0,0,0,badminton
-5,-2,3,0,0,0,badminton
-4,-3,3,0,0,-95,badminton
-3,-4,3,0,0,-137,badminton
-2,-4,4,0,0,-152,badminton
0,-6,6,0,0,-188,badminton
2,-7,5,0,0,-255,badminton
4,-9,5,0,0,-266,badminton
8,-11,6,0,0,-289,badminton
9,-10,7,0,-83,-222,badminton
11,-9,6,0,0,-210,badminton
11,-8,6,0,0,-197,badminton
9,-5,4,0,0,-144,badminton
10,-5,4,0,0,-149,badminton
10,-4,3,0,0,-122,badminton
9,-5,3,0,0,0,badminton
9,-4,4,0,0,0,badminton
9,-3,3,0,0,0,badminton
9,-1,3,0,0,0,badminton
9,-1,3,0,0,0,badminton
9,-1,3,0,0,0,badminton
9,-1,3,0,0,0,badminton
9,-1,4,0,0,0,badminton
8,-5,11,0,0,114,badminton
11,-1,13,0,152,111,badminton
10,5,10,0,237,0,badminton
9,0,12,0,281,-174,badminton
8,-1,8,0,314,-187,badminton
6,-2,3,0,301,-191,badminton
5,-2,-2,0,237,-214,badminton
6,-2,-3,0,121,-206,badminton
13,-2,-4,0,0,-301,badminton
19,-2,-6,0,0,-418,badminton
19,-4,-2,403,-374,-186,badminton
19,1,-13,425,-643,0,badminton
19,-8,-12,0,-748,0,badminton
19,-3,-9,0,-645,97,badminton
19,0,-2,0,-476,165,badminton
15,3,7,0,-292,189,badminton
4,3,4,0,-86,106,badminton
-1,1,5,0,0,0,badminton
-2,0,6,0,0,0,badminton
-3,-1,5,0,0,0,badminton
-2,-4,4,0,73,-118,badminton
-1,-6,1,0,89,-175,badminton
1,-7,0,0,115,-226,badminton
4,-10,1,0,89,-315,badminton
4,-12,3,0,0,-224,badminton
12,-11,3,0,73,-276,badminton
10,-10,3,0,0,-268,badminton
12,-11,4,0,0,-256,badminton
12,-8,5,0,-90,-207,badminton
11,-6,5,0,-84,-187,badminton
11,-3,3,0,0,-116,badminton
10,-5,3,0,0,-126,badminton
9,-4,3,0,0,0,badminton
8,-4,3,0,0,0,badminton
9,-3,4,0,0,0,badminton
9,-2,4,0,0,0,badminton
9,0,2,0,0,0,badminton
9,-1,3,0,0,0,badminton
9,-1,3,0,0,0,badminton
8,-1,3,0,0,0,badminton
10,-6,10,0,100,108,badminton
9,-4,11,0,161,181,badminton
8,6,10,0,168,85,badminton
7,1,15,0,212,0,badminton
7,-1,14,0,302,0,badminton
4,0,8,0,270,-89,badminton
2,-1,5,0,238,-108,badminton
0,-1,0,0,161,-126,badminton
3,0,-1,0,90,-211,badminton
7,-2,-3,0,108,-314,badminton
13,-5,0,0,0,-354,badminton
19,-6,0,0,0,-482,badminton
19,-8,7,0,-191,-354,badminton
19,-4,2,743,-519,0,badminton
19,12,-2,0,-860,167,badminton
19,-2,0,0,-729,0,badminton
19,2,0,0,-583,200,badminton
16,3,7,0,-430,242,badminton
5,2,8,0,-133,126,badminton
-1,3,5,0,0,0,badminton
-4,-1,5,0,0,0,badminton
-4,-3,3,0,0,-86,badminton
-2,-4,1,0,0,-124,badminton
-1,-4,1,0,0,-189,badminton
1,-6,3,0,0,-224,badminton
5,-7,5,0,-86,-276,badminton
10,-8,7,0,-117,-271,badminton
14,-10,5,0,-127,-307,badminton
16,-10,5,0,-107,-247,badminton
13,-5,3,0,0,-147,badminton
13,-3,1,0,89,-204,badminton
13,-5,1,0,0,-263,badminton
10,-7,2,0,0,-143,badminton
9,-5,3,0,0,0,badminton
9,-3,3,0,0,0,badminton
9,-3,4,0,0,0,badminton
9,-2,4,0,0,88,badminton
10,-1,3,0,0,90,badminton
9,0,3,0,0,0,badminton
8,-1,3,0,0,0,badminton
10,-8,13,0,0,141,badminton
14,-1,10,417,228,224,badminton
9,7,10,0,278,0,badminton
6,1,13,0,270,-92,badminton
5,1,9,0,247,-177,badminton
3,-1,4,0,217,-224,badminton
5,-1,0,0,182,-277,badminton
5,-5,-1,0,179,-241,badminton
13,-2,-2,0,137,-285,badminton
19,-1,-8,0,0,-560,badminton
19,-13,6,0,-322,-208,badminton
19,1,-13,757,-505,-337,badminton
19,9,-16,0,-631,0,badminton
19,0,-10,0,-687,0,badminton
19,0,-1,0,-556,104,badminton
16,3,11,0,-353,185,badminton
2,2,6,0,0,117,badminton
-3,0,5,0,0,0,badminton
-5,-1,3,0,0,0,badminton
-6,-3,2,0,0,0,badminton
-4,-4,0,0,0,0,badminton
-2,-5,0,0,83,-122,badminton
0,-5,0,0,101,-184,badminton
3,-6,0,0,110,-214,badminton
6,-8,0,0,114,-271,badminton
9,-12,2,0,0,-323,badminton
14,-13,3,0,0,-253,badminton
12,-12,4,0,0,-232,badminton
13,-9,4,0,0,-179,badminton
10,-6,4,0,0,-109,badminton
10,-5,4,0,0,-131,badminton
9,-4,3,0,0,-126,badminton
10,-4,3,0,0,-108,badminton
9,-4,2,0,0,0,badminton
9,-4,4,0,0,0,badminton
9,-3,3,0,0,0,badminton
9,-2,3,0,0,0,badminton
9,-1,3,0,0,0,badminton
9,-1,3,0,0,0,badminton
9,-1,3,0,0,0,badminton
13,-1,8,0,89,0,badminton
13,0,10,0,166,0,badminton
11,2,9,0,238,0,badminton
10,1,9,0,300,-147,badminton
7,0,3,0,317,-241,badminton
5,-2,0,0,272,-257,badminton
5,-4,-4,0,200,-287,badminton
8,-3,-3,0,77,-268,badminton
18,-2,-9,0,0,-371,badminton
19,-7,-7,0,-250,-269,badminton
19,-8,-12,517,-576,-82,badminton
19,-15,-13,0,-671,0,badminton
19,-18,-10,0,-709,0,badminton
19,-10,-2,0,-610,130,badminton
19,-5,9,0,-480,161,badminton
11,9,13,0,-125,223,badminton
-1,6,7,0,0,91,badminton
-4,1,8,0,0,0,badminton
-4,1,4,0,0,0,badminton
-3,-1,4,0,0,-154,badminton
-2,-5,3,0,0,-211,badminton
1,-6,3,0,0,-279,badminton
6,-7,3,0,0,-362,badminton
12,-10,3,0,0,-333,badminton
16,-12,2,0,89,-327,badminton
16,-11,1,0,123,-295,badminton
16,-9,1,0,93,-233,badminton
14,-6,2,0,76,-185,badminton
12,-4,1,0,0,-189,badminton
11,-4,0,0,0,-175,badminton
9,-5,1,0,0,-99,badminton
8,-4,1,0,0,0,badminton
8,-4,2,0,0,0,badminton
7,-4,3,0,0,0,badminton
8,-3,3,0,0,0,badminton
9,-2,2,0,0,0,badminton
8,-4,4,0,0,0,badminton
8,-4,4,0,0,0,badminton
9,-1,2,0,0,0,badminton
8,-4,4,0,0,0,badminton
5,0,14,0,146,0,badminton
5,3,13,0,226,0,badminton
3,1,12,0,257,-132,badminton
0,-1,10,0,248,-132,badminton
0,-1,7,0,235,-127,badminton
1,-2,2,0,182,-171,badminton
3,-3,-2,0,83,-254,badminton
9,-2,-2,0,0,-282,badminton
19,-2,-4,0,0,-427,badminton
19,-8,1,0,-265,-378,badminton
19,-3,3,538,-665,0,badminton
19,11,-4,364,-787,0,badminton
19,0,-3,373,-712,88,badminton
19,7,0,0,-431,287,badminton
17,1,11,0,-326,267,badminton
4,3,6,0,0,153,badminton
0,2,9,0,-80,0,badminton
-4,1,4,0,0,0,badminton
-3,-1,4,0,0,-82,badminton
-1,-3,2,0,93,-147,badminton
2,-3,1,0,92,-212,badminton
5,-6,1,0,145,-271,badminton
10,-9,0,0,207,-287,badminton
16,-12,0,0,183,-327,badminton
17,-12,0,0,126,-285,badminton
16,-11,0,0,105,-241,badminton
14,-10,1,0,0,-194,badminton
12,-8,2,0,0,-141,badminton
9,-5,3,0,0,0,badminton
10,-3,2,0,0,-86,badminton
9,-3,1,0,0,0,badminton
9,-4,3,0,0,0,badminton
9,-4,4,0,0,0,badminton
9,-2,4,0,0,0,badminton
9,0,3,0,0,0,badminton
9,0,3,0,0,0,badminton
9,-1,3,0,0,0,badminton
9,-1,3,0,0,0,badminton
9,-1,3,0,0,0,badminton
9,-1,3,0,0,0,badminton
10,-6,12,0,121,94,badminton
11,0,10,0,252,191,badminton
8,8,10,0,227,0,badminton
6,2,15,0,248,0,badminton
4,4,13,0,264,-139,badminton
4,0,8,0,253,-225,badminton
4,-4,2,0,189,-255,badminton
4,-4,0,0,85,-266,badminton
12,-4,-1,0,0,-241,badminton
16,-8,-3,0,-96,-341,badminton
19,-15,3,0,-393,-169,badminton
19,-7,-6,423,-839,0,badminton
19,-7,-10,0,-756,194,badminton
19,-9,-14,0,-722,311,badminton
19,-1,0,0,-496,280,badminton
19,4,9,0,-335,282,badminton
9,6,12,0,-186,126,badminton
0,2,10,0,0,0,badminton
-4,1,4,0,0,0,badminton
-4,0,5,0,0,-84,badminton
-2,-2,3,0,98,-157,badminton
0,-4,2,0,125,-175,badminton
3,-6,0,0,158,-265,badminton
8,-9,0,0,184,-251,badminton
12,-11,-1,0,187,-238,badminton
15,-13,-2,0,180,-256,badminton
16,-11,-4,0,193,-221,badminton
14,-10,0,0,134,-173,badminton
12,-7,0,0,108,-158,badminton
13,-5,1,0,85,-133,badminton
11,-5,0,0,87,-110,badminton
11,-4,0,0,85,-106,badminton
9,-4,1,0,0,0,badminton
7,-4,2,0,0,0,badminton
7,-3,4,0,0,0,badminton
8,-2,4,0,0,0,badminton
8,0,4,0,0,0,badminton
9,0,4,0,0,0,badminton
8,-1,4,0,0,0,badminton
8,-2,4,0,0,0,badminton
9,-8,10,0,88,0,badminton
12,-8,14,430,191,287,badminton
10,14,8,0,283,0,badminton
8,6,13,0,267,-199,badminton
6,2,10,0,269,-228,badminton
6,-2,5,0,231,-287,badminton
5,-5,0,0,130,-293,badminton
13,-1,-5,0,0,-223,badminton
16,-6,-5,0,-100,-298,badminton
19,-11,0,0,-361,0,badminton
19,0,-9,0,-964,0,badminton
19,-17,-7,0,-856,0,badminton
19,-6,-8,0,-842,115,badminton
19,0,4,0,-445,214,badminton
15,9,16,0,-190,165,badminton
0,6,4,0,0,97,badminton
-3,0,8,0,0,0,badminton
-5,-2,4,0,0,0,badminton
-2,-4,3,0,0,-145,badminton
-1,-4,3,0,141,-171,badminton
0,-6,2,0,147,-227,badminton
4,-10,2,0,134,-279,badminton
8,-11,3,0,84,-242,badminton
12,-10,3,0,0,-264,badminton
14,-9,3,0,0,-281,badminton
13,-10,4,0,0,-260,badminton
13,-6,4,0,0,-201,badminton
13,-6,4,0,0,-189,badminton
11,-5,3,0,0,-133,badminton
10,-4,2,0,0,-109,badminton
9,-4,2,0,0,-88,badminton
9,-4,3,0,0,0,badminton
9,-2,4,0,0,0,badminton
9,-1,3,0,0,0,badminton
9,0,4,0,0,0,badminton
9,-1,4,0,0,0,badminton
9,-1,4,0,0,0,badminton
9,-1,4,0,0,0,badminton
8,-1,4,0,0,0,badminton
8,-1,4,0,0,0,badminton
10,-1,13,0,107,0,badminton
12,6,10,0,316,0,badminton
8,7,12,0,310,-151,badminton
6,1,15,0,328,-155,badminton
5,1,7,0,275,-206,badminton
6,-1,0,0,181,-270,badminton
8,-3,0,0,100,-279,badminton
19,-2,-2,0,0,-296,badminton
19,0,2,0,-211,-385,badminton
19,-1,15,450,-323,0,badminton
19,17,11,0,-1030,0,badminton
19,5,3,0,-958,0,badminton
19,3,0,410,-698,0,badminton
19,5,6,0,-449,248,badminton
11,9,11,0,-122,183,badminton
-1,6,7,0,0,86,badminton
-3,1,6,0,0,0,badminton
-5,-1,4,0,0,-94,badminton
-2,-3,2,0,90,-161,badminton
0,-6,3,0,86,-211,badminton
2,-9,2,0,94,-227,badminton
4,-8,2,0,0,-221,badminton
8,-11,3,0,0,-241,badminton
8,-12,3,0,72,-223,badminton
12,-10,3,0,75,-252,badminton
11,-7,3,0,0,-161,badminton
11,-6,3,0,0,-166,badminton
13,-4,3,0,0,-174,badminton
12,-4,3,0,0,-191,badminton
11,-4,3,0,0,-168,badminton
10,-4,3,0,0,-118,badminton
8,-3,3,0,0,0,badminton
8,-3,3,0,0,0,badminton
7,-2,5,0,0,0,badminton
8,-1,5,0,0,0,badminton
9,0,4,0,0,0,badminton
8,0,4,0,0,0,badminton
8,0,5,0,0,0,badminton
8,0,4,0,0,0,badminton
9,0,4,0,0,0,badminton
16,-4,-5,0,0,-332,badminton
19,-10,-8,0,-158,-335,badminton
19,-1,1,0,-455,-246,badminton
19,1,4,0,-729,-89,badminton
19,-1,7,0,-767,-170,badminton
19,0,8,405,-551,0,badminton
19,7,19,358,-384,200,badminton
3,13,9,0,0,111,badminton
-3,-2,7,0,0,0,badminton
-4,-2,0,0,0,0,badminton
-2,-5,0,0,0,0,badminton
-1,-5,0,0,74,0,badminton
0,-6,0,0,99,0,badminton
2,-7,-1,0,124,-129,badminton
5,-10,0,0,118,-162,badminton
7,-11,1,0,105,-185,badminton
9,-11,3,0,0,-195,badminton
12,-9,2,0,0,-182,badminton
10,-8,4,0,0,-156,badminton
11,-6,4,0,-72,0,badminton
10,-6,5,0,-80,-104,badminton
11,-4,5,0,-83,-93,badminton
9,-3,4,0,0,-117,badminton
9,-3,3,0,0,-104,badminton
9,-4,4,0,0,0,badminton
8,-3,4,0,0,0,badminton
9,-2,4,0,0,0,badminton
9,-1,3,0,0,0,badminton
9,-1,3,0,0,0,badminton
9,-1,3,0,0,0,badminton
8,-1,3,0,0,0,badminton
8,-1,3,0,0,0,badminton
9,-1,3,0,0,0,badminton
8,-2,3,0,0,0,badminton
9,-2,4,0,0,0,badminton
9,-2,4,0,0,0,badminton
9,-2,4,0,0,0,badminton
9,-2,4,0,0,0,badminton
9,-1,3,0,0,0,badminton
9,-2,3,0,0,0,badminton
10,-6,11,0,187,140,badminton
9,2,8,374,220,220,badminton
6,10,10,0,197,0,badminton
4,4,15,0,214,-92,badminton
3,3,12,0,257,-160,badminton
2,0,11,0,242,-191,badminton
0,0,6,0,218,-159,badminton
0,-1,2,0,158,-159,badminton
3,-2,0,0,0,-209,badminton
8,-3,0,0,0,-320,badminton
18,-8,3,0,0,-401,badminton
19,-14,10,0,-234,-395,badminton
19,-7,17,495,-429,0,badminton
19,15,11,477,-834,0,badminton
19,6,0,0,-1109,122,badminton
19,11,-2,357,-589,192,badminton
19,10,12,0,-353,234,badminton
1,6,6,0,-75,121,badminton
-1,-1,8,0,0,0,badminton
-4,-4,2,0,0,0,badminton
-3,-4,2,0,0,0,badminton
-2,-5,1,0,138,0,badminton
-1,-6,0,0,133,-126,badminton
2,-7,0,0,172,-168,badminton
6,-8,-1,0,179,-209,badminton
10,-7,-2,0,227,-225,badminton
14,-9,-1,0,212,-238,badminton
17,-9,-2,0,237,-228,badminton
16,-9,0,0,128,-204,badminton
13,-10,1,0,0,-232,badminton
12,-7,0,0,0,-93,badminton
10,-5,2,0,0,0,badminton
9,-3,1,0,0,0,badminton
8,-4,2,0,0,0,badminton
9,-3,3,0,0,0,badminton
8,-3,4,0,0,0,badminton
9,-2,4,0,0,0,badminton
9,-1,3,0,0,0,badminton
9,-1,3,0,0,0,badminton
9,-1,3,0,0,0,badminton
10,7,8,388,144,0,badminton
11,12,11,0,201,-158,badminton
11,4,19,0,239,-277,badminton
11,0,13,0,294,-305,badminton
8,-3,6,0,281,-274,badminton
6,-2,0,0,204,-237,badminton
5,-3,-3,0,98,-317,badminton
12,0,-4,0,0,-319,badminton
17,-1,-7,0,0,-332,badminton
19,3,-1,0,-334,-261,badminton
19,-1,3,0,-766,-335,badminton
19,0,-5,380,-667,-435,badminton
19,0,-10,0,-760,-189,badminton
19,0,-2,0,-707,0,badminton
19,0,4,0,-474,163,badminton
9,8,12,0,-189,112,badminton
1,7,9,0,-99,0,badminton
-1,0,9,0,0,0,badminton
-3,-1,6,0,0,-89,badminton
-1,-1,4,0,120,-137,badminton
1,-4,4,0,180,-186,badminton
1,-5,0,0,200,-210,badminton
6,-9,-2,0,190,-260,badminton
10,-9,-5,0,254,-238,badminton
14,-12,-2,0,230,-231,badminton
15,-12,-4,0,253,-198,badminton
16,-8,-2,0,194,-183,badminton
15,-7,-3,0,192,-171,badminton
12,-10,-2,0,159,-162,badminton
11,-8,0,0,81,0,badminton
8,-6,1,0,0,0,badminton
8,-4,1,0,0,0,badminton
10,-4,3,0,0,0,badminton
8,-2,2,0,0,0,badminton
8,-2,4,0,0,0,badminton
9,-1,4,0,0,0,badminton
9,-1,4,0,0,0,badminton
9,-1,3,0,0,0,badminton
9,-1,3,0,0,0,badminton
9,-1,3,0,0,0,badminton
9,-3,13,0,92,89,badminton
13,9,7,435,244,0,badminton
11,15,8,0,222,-126,badminton
11,4,17,0,256,-261,badminton
10,1,11,0,307,-251,badminton
7,-3,3,0,246,-264,badminton
7,-1,-2,0,166,-250,badminton
9,-4,-3,0,102,-260,badminton
10,-6,-6,0,0,-181,badminton
19,-4,-4,0,-196,-243,badminton
19,-11,2,0,-590,-159,badminton
19,-1,-7,457,-978,132,badminton
19,-6,0,0,-830,175,badminton
19,-4,0,0,-688,148,badminton
19,-2,14,0,-380,183,badminton
9,6,12,0,-165,140,badminton
-1,0,9,0,-78,0,badminton
-4,-1,7,0,0,0,badminton
-6,0,3,0,0,0,badminton
-5,-1,2,0,0,0,badminton
-4,-3,0,0,92,-95,badminton
-3,-6,-1,0,115,-113,badminton
-1,-7,-1,0,122,-113,badminton
0,-8,-2,0,120,-108,badminton
2,-8,-1,0,122,-150,badminton
6,-8,0,0,111,-174,badminton
7,-11,0,0,98,-217,badminton
11,-11,1,0,97,-228,badminton
12,-11,2,0,0,-227,badminton
11,-11,4,0,0,-166,badminton
10,-8,4,0,-78,-110,badminton
10,-5,4,0,0,-84,badminton
9,-5,3,0,0,-95,badminton
9,-5,3,0,0,0,badminton
9,-4,3,0,0,0,badminton
9,-2,3,0,0,0,badminton
9,-1,3,0,0,0,badminton
9,-1,3,0,0,0,badminton
9,-1,3,0,0,0,badminton
9,-1,3,0,0,0,badminton
8,0,13,0,205,82,badminton
8,12,9,0,239,0,badminton
7,7,16,0,250,-246,badminton
7,4,11,0,259,-246,badminton
7,-2,4,0,202,-263,badminton
7,0,-2,0,128,-251,badminton
